"Date","Price","Open","High","Low","Change %"
"06/02/2016","127.50","127.03","127.50","127.03","0.37%"
"06/01/2016","127.03","126.52","127.03","126.52","0.40%"
"05/31/2016","126.52","124.56","126.52","124.56","1.57%"
"05/30/2016","124.56","124.56","124.56","124.56","-0.01%"
"05/27/2016","124.57","124.57","124.57","124.57","0.01%"
"05/26/2016","124.56","125.54","125.54","124.56","-0.78%"
"05/25/2016","125.54","128.00","128.00","125.54","-1.93%"
"05/24/2016","128.01","128.00","128.01","128.00","0.00%"
"05/23/2016","128.01","128.47","128.47","127.99","0.02%"
"05/20/2016","127.99","128.47","128.47","127.99","-0.37%"
"05/19/2016","128.46","127.98","128.47","127.98","0.37%"
"05/18/2016","127.99","128.00","128.00","127.98","0.01%"
"05/17/2016","127.98","128.00","128.00","127.98","-0.02%"
"05/16/2016","128.01","127.00","128.01","127.00","0.80%"
"05/13/2016","127.00","127.01","127.01","127.00","-0.01%"
"05/12/2016","127.01","126.02","127.01","126.02","0.79%"
"05/11/2016","126.02","126.51","126.51","126.02","-0.39%"
"05/10/2016","126.51","128.95","128.95","126.51","-1.88%"
"05/09/2016","128.94","128.96","128.96","128.94","-0.02%"
"05/06/2016","128.97","129.46","129.46","128.97","-0.38%"
"05/05/2016","129.46","128.96","129.46","128.96","0.40%"
"05/04/2016","128.95","127.98","128.95","127.98","0.77%"
"05/03/2016","127.96","125.05","127.96","125.05","2.33%"
"05/02/2016","125.05","125.05","125.05","125.05","0.00%"
"04/29/2016","125.05","126.01","126.01","125.04","0.40%"
"04/28/2016","124.55","126.01","126.01","124.55","-1.16%"
"04/27/2016","126.01","126.50","126.50","126.01","-0.40%"
"04/26/2016","126.51","126.50","126.51","126.50","0.01%"
"04/25/2016","126.50","126.50","126.50","126.50","0.00%"
"04/22/2016","126.50","126.48","126.50","126.48","0.01%"
"04/21/2016","126.49","128.94","128.94","126.49","-1.89%"
"04/20/2016","128.93","127.96","128.93","127.96","0.74%"
"04/19/2016","127.98","130.92","130.92","127.98","-2.25%"
"04/18/2016","130.92","132.38","132.38","130.92","-1.09%"
"04/15/2016","132.36","131.40","132.36","131.40","-0.02%"
"04/14/2016","132.39","131.40","132.39","131.40","0.75%"
"04/13/2016","131.41","135.84","135.84","131.41","-3.27%"
"04/12/2016","135.85","138.76","138.76","135.85","-2.10%"
"04/11/2016","138.76","143.16","143.16","138.76","-0.01%"
"04/08/2016","138.77","143.16","143.16","138.77","-3.05%"
"04/07/2016","143.14","137.30","143.14","137.30","4.25%"
"04/06/2016","137.31","134.84","137.31","134.84","1.85%"
"04/05/2016","134.82","127.97","134.82","127.97","5.77%"
"04/04/2016","127.47","126.51","127.47","126.50","0.75%"
"04/01/2016","126.52","127.48","127.49","126.52","-0.75%"
"03/31/2016","127.47","127.00","127.47","127.00","0.37%"
"03/30/2016","127.00","129.93","129.93","127.00","-2.24%"
"03/29/2016","129.91","127.97","129.91","127.97","1.52%"
"03/28/2016","127.97","127.97","127.97","127.97","0.00%"
"03/25/2016","127.97","127.97","127.97","127.97","-0.01%"
"03/24/2016","127.98","126.48","127.98","126.48","1.19%"
"03/23/2016","126.47","125.99","126.48","125.99","0.38%"
"03/22/2016","125.99","122.94","125.99","122.94","2.47%"
"03/21/2016","122.95","119.02","122.95","119.02","7.13%"
"03/18/2016","114.77","114.79","114.79","114.77","-0.02%"
"03/17/2016","114.79","116.73","116.73","114.79","-1.67%"
"03/16/2016","116.74","115.75","116.74","115.75","0.86%"
"03/15/2016","115.75","111.32","115.75","111.32","3.98%"
"03/14/2016","111.32","111.82","111.82","110.83","-0.46%"
"03/11/2016","111.83","121.66","121.66","111.83","-8.10%"
"03/10/2016","121.68","129.54","129.54","121.68","-6.07%"
"03/09/2016","129.55","130.03","130.03","129.55","-0.35%"
"03/08/2016","130.00","130.52","130.52","130.00","-0.41%"
"03/07/2016","130.53","131.01","131.01","130.53","-0.38%"
"03/04/2016","131.03","132.47","132.47","131.03","-1.09%"
"03/03/2016","132.48","132.46","133.92","132.46","0.01%"
"03/02/2016","132.47","136.92","136.92","132.47","-3.26%"
"03/01/2016","136.94","141.31","141.31","136.94","-3.09%"
"02/29/2016","141.31","143.76","143.76","141.31","-1.73%"
