"Date","Price","Open","High","Low","Change %"
"09/04/2015","266.13","260.49","266.13","260.49","2.17%"
"09/03/2015","260.47","265.70","265.70","260.47","-1.97%"
"09/02/2015","265.71","264.18","265.71","264.18","0.62%"
"09/01/2015","264.08","246.37","264.08","246.37","7.21%"
"08/31/2015","246.31","246.38","246.38","246.31","-0.02%"
"08/28/2015","246.35","242.14","246.35","242.14","1.71%"
"08/27/2015","242.20","253.98","253.98","242.20","-4.64%"
"08/26/2015","253.99","255.32","255.32","253.99","-0.53%"
"08/25/2015","255.34","271.29","271.29","255.34","-5.85%"
"08/24/2015","271.21","259.69","271.21","259.69","4.47%"
"08/21/2015","259.60","251.31","259.60","251.31","3.30%"
"08/20/2015","251.31","246.08","251.31","246.08","2.13%"
"08/19/2015","246.08","243.39","246.08","243.39","3.65%"
"08/18/2015","237.42","242.39","242.39","237.42","-2.04%"
"08/17/2015","242.36","237.97","242.36","237.97","1.84%"
"08/14/2015","237.99","236.47","237.99","236.47","0.63%"
"08/13/2015","236.51","232.00","236.51","232.00","1.98%"
"08/12/2015","231.92","225.06","231.92","225.06","3.09%"
"08/11/2015","224.96","222.39","224.96","222.39","1.15%"
"08/10/2015","222.40","223.36","223.36","222.40","-0.43%"
"08/07/2015","223.35","221.62","223.35","221.62","0.80%"
"08/06/2015","221.57","217.42","221.57","217.42","1.89%"
"08/05/2015","217.45","216.66","217.45","216.66","0.35%"
"08/04/2015","216.69","219.65","219.65","216.69","-1.34%"
"08/03/2015","219.64","217.17","219.64","216.67","1.42%"
"07/31/2015","216.57","217.17","217.17","216.57","-0.30%"
"07/30/2015","217.22","214.71","217.22","214.71","1.16%"
"07/29/2015","214.73","219.63","219.63","214.73","-2.24%"
"07/28/2015","219.66","223.10","223.10","219.66","-1.52%"
"07/27/2015","223.04","216.18","223.04","216.18","3.20%"
"07/24/2015","216.12","209.51","216.12","209.51","3.15%"
"07/23/2015","209.53","208.78","209.53","208.78","0.39%"
"07/22/2015","208.72","207.71","208.72","207.71","0.46%"
"07/21/2015","207.76","208.30","208.30","207.76","-0.26%"
"07/20/2015","208.30","202.07","208.30","202.07","3.07%"
"07/17/2015","202.10","207.26","207.26","202.10","-2.50%"
"07/16/2015","207.29","210.21","210.21","207.29","-1.39%"
"07/15/2015","210.22","205.50","210.22","205.50","2.33%"
"07/14/2015","205.44","203.26","205.44","203.26","1.05%"
"07/13/2015","203.31","205.28","205.28","203.28","-0.98%"
"07/10/2015","205.32","213.64","213.64","205.32","-3.92%"
"07/09/2015","213.69","219.56","219.56","213.69","-2.66%"
"07/08/2015","219.54","217.33","219.54","217.33","1.05%"
"07/07/2015","217.25","210.18","217.25","210.18","3.37%"
"07/06/2015","210.17","207.24","210.17","207.24","1.42%"
"07/03/2015","207.22","207.23","207.23","207.22","0.03%"
"07/02/2015","207.15","207.15","207.15","207.15","0.43%"
"07/01/2015","206.26","208.19","208.19","206.26","-0.95%"
"06/30/2015","208.23","209.68","209.68","208.23","-0.64%"
"06/29/2015","209.58","201.77","209.58","200.78","3.85%"
"06/26/2015","201.81","201.28","201.81","200.78","0.23%"
"06/25/2015","201.34","202.03","202.03","201.34","-0.33%"
"06/24/2015","202.01","201.28","202.01","201.28","0.36%"
"06/23/2015","201.29","204.23","204.23","201.29","-1.48%"
"06/22/2015","204.32","205.46","206.46","204.32","0.74%"
"06/19/2015","202.81","207.81","207.81","202.81","-2.40%"
"06/18/2015","207.80","212.24","212.24","207.80","-2.09%"
"06/17/2015","212.24","212.99","212.99","212.24","-0.34%"
"06/16/2015","212.96","214.96","214.96","212.96","-0.92%"
"06/15/2015","214.93","213.25","214.93","211.25","2.19%"
"06/12/2015","210.32","213.25","213.25","210.32","-1.37%"
"06/11/2015","213.24","213.73","214.23","213.24","-0.25%"
"06/10/2015","213.77","214.72","214.72","213.22","-0.45%"
"06/09/2015","214.74","212.24","214.74","212.24","1.17%"
"06/08/2015","212.25","213.25","213.25","212.25","-0.47%"
"06/05/2015","213.25","208.78","213.25","208.78","2.16%"
"06/04/2015","208.75","204.08","208.75","204.08","2.29%"
"06/03/2015","204.08","206.81","206.81","204.08","-1.30%"
"06/02/2015","206.76","204.38","206.76","204.38","1.16%"
"06/01/2015","204.38","204.63","205.88","204.38","0.49%"
"05/29/2015","203.39","204.63","205.88","203.39","-1.19%"
"05/28/2015","205.83","204.63","205.88","204.63","1.08%"
"05/27/2015","203.64","198.88","203.64","198.88","2.39%"
"05/26/2015","198.88","197.94","198.88","196.94","0.47%"
"05/25/2015","197.94","197.94","197.94","197.94","0.01%"
"05/22/2015","197.93","199.64","199.64","197.93","-0.87%"
"05/21/2015","199.67","200.86","200.86","199.67","-0.59%"
"05/20/2015","200.85","201.85","201.85","200.85","-0.51%"
"05/19/2015","201.87","201.37","201.87","201.37","0.25%"
"05/18/2015","201.37","201.37","201.37","201.37","0.01%"
"05/15/2015","201.34","204.08","204.08","201.34","-1.34%"
"05/14/2015","204.08","202.83","204.08","202.83","0.61%"
"05/13/2015","202.84","203.83","207.33","202.84","-2.61%"
"05/12/2015","208.27","203.83","208.27","203.83","2.18%"
"05/11/2015","203.83","205.81","205.81","203.83","0.00%"
"05/08/2015","203.84","205.81","205.81","203.84","-0.96%"
"05/07/2015","205.81","203.80","205.81","203.80","0.99%"
"05/06/2015","203.80","208.75","208.75","203.80","-2.36%"
"05/05/2015","208.73","208.76","208.76","207.76","-0.02%"
"05/04/2015","208.77","208.77","208.77","208.77","0.00%"
"05/01/2015","208.78","208.78","208.78","208.78","-0.01%"
"04/30/2015","208.80","204.06","208.80","204.06","2.32%"
"04/29/2015","204.06","201.08","204.06","201.08","1.47%"
"04/28/2015","201.10","205.56","205.56","201.10","-2.17%"
"04/27/2015","205.56","210.50","210.50","205.56","-2.33%"
"04/24/2015","210.46","210.73","210.98","210.46","-0.13%"
"04/23/2015","210.73","211.23","211.23","210.73","-0.25%"
"04/22/2015","211.25","212.72","212.72","211.25","-0.70%"
"04/21/2015","212.73","215.43","215.43","212.73","-1.27%"
"04/20/2015","215.46","214.92","215.46","214.92","0.11%"
"04/17/2015","215.23","214.92","215.23","214.92","0.14%"
"04/16/2015","214.93","214.19","214.94","214.19","0.35%"
"04/15/2015","214.18","205.30","214.18","205.30","4.36%"
"04/14/2015","205.23","204.32","205.23","204.32","0.45%"
"04/13/2015","204.32","198.87","204.32","198.87","2.75%"
"04/10/2015","198.86","197.36","198.86","197.36","0.75%"
"04/09/2015","197.37","195.40","197.37","195.40","1.01%"
"04/08/2015","195.40","202.81","202.81","195.40","-3.65%"
"04/07/2015","202.81","204.06","204.06","202.81","-0.61%"
"04/06/2015","204.06","204.06","204.06","204.06","0.00%"
"04/03/2015","204.05","204.05","204.05","204.05","0.00%"
"04/02/2015","204.04","202.30","204.05","202.30","0.88%"
"04/01/2015","202.26","206.50","206.50","202.26","-2.05%"
"03/31/2015","206.49","210.22","210.22","206.49","-1.78%"
"03/30/2015","210.24","204.26","210.24","204.26","2.93%"
"03/27/2015","204.26","204.78","204.78","204.26","-0.25%"
"03/26/2015","204.77","201.32","204.77","201.32","1.71%"
"03/25/2015","201.32","202.82","202.82","201.32","-0.73%"
"03/24/2015","202.80","202.40","204.90","202.40","-0.28%"
"03/23/2015","203.36","210.07","210.07","203.36","0.76%"
"03/20/2015","201.82","210.07","210.07","201.82","-2.72%"
"03/19/2015","207.46","206.90","207.90","206.90","0.29%"
"03/18/2015","206.87","207.60","207.85","206.87","-0.36%"
"03/17/2015","207.61","215.79","215.79","207.61","-2.66%"
"03/16/2015","213.29","215.79","215.79","212.79","-1.19%"
"03/13/2015","215.85","207.87","215.85","207.87","3.83%"
"03/12/2015","207.88","209.88","209.88","207.88","-0.95%"
"03/11/2015","209.87","207.39","209.87","207.39","1.22%"
"03/10/2015","207.35","200.94","207.35","200.94","3.20%"
"03/09/2015","200.92","192.03","200.92","192.03","0.49%"
"03/06/2015","199.95","192.03","199.95","192.03","4.11%"
"03/05/2015","192.05","195.50","195.50","192.05","-1.75%"
"03/04/2015","195.47","190.04","195.47","190.04","2.86%"
"03/03/2015","190.03","189.54","190.03","189.54","0.24%"
"03/02/2015","189.57","190.52","190.52","189.57","0.54%"
"02/27/2015","188.55","187.05","188.55","187.05","0.80%"
"02/26/2015","187.05","188.55","188.55","187.05","-0.80%"
"02/25/2015","188.56","192.00","192.00","188.56","0.80%"
"02/24/2015","187.06","192.00","192.00","187.06","-1.82%"
"02/23/2015","190.53","192.00","192.00","190.53","-0.51%"
"02/20/2015","191.51","192.51","192.51","191.51","-0.51%"
"02/19/2015","192.50","192.46","193.96","192.46","0.02%"
"02/18/2015","192.47","194.48","194.48","192.47","-1.03%"
"02/17/2015","194.47","194.95","194.95","194.47","-0.25%"
"02/16/2015","194.95","194.95","194.95","194.95","-0.01%"
"02/13/2015","194.97","198.91","198.91","194.97","-1.97%"
"02/12/2015","198.88","206.82","206.82","198.88","-3.83%"
"02/11/2015","206.80","205.32","206.82","205.32","0.72%"
"02/10/2015","205.33","201.37","205.33","201.37","1.99%"
"02/09/2015","201.32","198.40","201.32","198.40","1.47%"
"02/06/2015","198.41","197.43","198.41","197.43","0.49%"
"02/05/2015","197.44","200.42","200.42","197.44","-1.47%"
"02/04/2015","200.38","196.91","200.38","196.91","1.76%"
"02/03/2015","196.92","203.84","203.84","196.92","-3.41%"
"02/02/2015","203.88","209.81","209.81","203.88","-0.97%"
"01/30/2015","205.87","204.82","208.32","204.82","0.48%"
"01/29/2015","204.88","200.39","204.88","200.39","2.24%"
"01/28/2015","200.40","199.89","200.40","199.89","0.26%"
"01/27/2015","199.87","194.46","199.87","194.46","0.48%"
"01/26/2015","198.92","194.46","198.92","194.46","2.35%"
"01/23/2015","194.36","202.87","202.87","194.36","-4.21%"
"01/22/2015","202.91","206.00","206.00","202.91","-3.05%"
"01/21/2015","209.30","207.31","209.30","207.31","0.97%"
"01/20/2015","207.29","205.81","207.31","205.81","0.72%"
"01/19/2015","205.80","205.80","205.80","205.80","0.00%"
"01/16/2015","205.80","195.46","205.80","195.46","5.33%"
"01/15/2015","195.39","204.32","204.32","195.39","0.25%"
"01/14/2015","194.90","204.32","204.32","194.90","-1.53%"
"01/13/2015","197.92","204.32","204.32","197.92","-3.13%"
"01/12/2015","204.32","196.40","204.32","196.40","0.00%"
"01/09/2015","204.32","196.40","204.32","196.40","4.02%"
"01/08/2015","196.43","203.83","203.83","196.43","-3.62%"
"01/07/2015","203.81","205.28","205.28","203.81","-0.67%"
"01/06/2015","205.19","204.76","205.19","204.76","0.19%"
"01/05/2015","204.80","185.52","204.80","185.52","10.37%"
"01/02/2015","185.56","184.06","185.56","184.06","0.82%"
"01/01/2015","184.05","184.05","184.05","184.05","0.00%"
"12/31/2014","184.05","184.05","184.05","184.05","0.00%"
"12/30/2014","184.05","184.05","184.05","184.05","0.00%"
"12/29/2014","184.05","181.55","184.05","181.55","1.38%"
"12/26/2014","181.54","181.54","181.54","181.54","0.00%"
"12/25/2014","181.54","181.54","181.54","181.54","0.01%"
"12/24/2014","181.53","181.53","181.53","181.53","-0.01%"
"12/23/2014","181.54","185.00","185.00","181.54","-1.88%"
"12/22/2014","185.01","208.92","208.92","185.01","-3.64%"
"12/19/2014","192.00","208.92","208.92","192.00","0.01%"
"12/18/2014","191.99","208.92","208.92","191.99","-8.11%"
"12/17/2014","208.94","238.65","239.64","208.94","-12.42%"
"12/16/2014","238.58","227.14","239.64","227.14","5.01%"
"12/15/2014","227.19","212.79","227.19","212.79","6.80%"
"12/12/2014","212.73","196.97","212.73","196.97","7.96%"
"12/11/2014","197.04","198.97","198.97","197.04","-0.97%"
"12/10/2014","198.96","184.62","198.96","184.62","7.78%"
"12/09/2014","184.59","177.44","184.59","177.44","4.01%"
