"Date","Price","Open","High","Low","Change %"
"02/10/2011","163.50","163.50","163.50","163.50","4.03%"
"02/09/2011","157.17","157.17","157.17","157.17","1.30%"
"02/08/2011","155.16","155.16","155.16","155.16","0.00%"
"02/07/2011","155.16","155.16","155.16","155.16","-2.51%"
"02/04/2011","159.16","159.16","159.16","159.16","-1.45%"
"02/03/2011","161.50","161.50","161.50","161.50","2.98%"
"02/02/2011","156.83","156.83","156.83","156.83","0.42%"
"02/01/2011","156.17","156.17","156.17","156.17","-6.02%"
"01/31/2011","166.17","166.17","166.17","166.17","-0.60%"
"01/28/2011","167.17","167.17","167.17","167.17","8.55%"
"01/27/2011","154.00","154.00","154.00","154.00","3.13%"
"01/26/2011","149.33","149.33","149.33","149.33","1.81%"
"01/25/2011","146.67","146.67","146.67","146.67","1.85%"
"01/24/2011","144.00","144.00","144.00","144.00","-2.49%"
"01/21/2011","147.67","147.67","147.67","147.67","-0.44%"
"01/20/2011","148.33","148.33","148.33","148.33","2.53%"
"01/19/2011","144.67","144.67","144.67","144.67","1.17%"
"01/18/2011","143.00","143.00","143.00","143.00","-0.69%"
"01/17/2011","144.00","144.00","144.00","144.00","0.00%"
"01/14/2011","144.00","144.00","144.00","144.00","1.29%"
"01/13/2011","142.16","142.16","142.16","142.16","0.94%"
"01/12/2011","140.83","140.83","140.83","140.83","-5.16%"
"01/11/2011","148.50","148.50","148.50","148.50","-2.30%"
"01/10/2011","152.00","152.00","152.00","152.00","4.11%"
"01/07/2011","146.00","146.00","146.00","146.00","3.80%"
"01/06/2011","140.66","140.66","140.66","140.66","2.30%"
"01/05/2011","137.50","137.50","137.50","137.50","0.98%"
"01/04/2011","136.16","136.16","136.16","136.16","-4.11%"
"01/03/2011","142.00","142.00","142.00","142.00","0.00%"
"12/31/2010","142.00","142.00","142.00","142.00","0.12%"
"12/30/2010","141.83","141.83","141.83","141.83","0.00%"
"12/29/2010","141.83","141.83","141.83","141.83","-0.70%"
"12/28/2010","142.83","142.83","142.83","142.83","0.00%"
"12/27/2010","142.83","142.83","142.83","142.83","-0.12%"
"12/24/2010","143.00","143.00","143.00","143.00","0.12%"
"12/23/2010","142.83","142.83","142.83","142.83","0.00%"
"12/22/2010","142.83","142.83","142.83","142.83","-0.12%"
"12/21/2010","143.00","143.00","143.00","143.00","0.59%"
"12/20/2010","142.16","142.16","142.16","142.16","3.62%"
"12/17/2010","137.20","137.20","137.20","137.20","2.01%"
"12/16/2010","134.50","134.50","134.50","134.50","3.07%"
"12/15/2010","130.50","130.50","130.50","130.50","1.04%"
"12/14/2010","129.16","129.16","129.16","129.16","-0.26%"
"12/13/2010","129.50","129.50","129.50","129.50","-1.77%"
"12/10/2010","131.83","131.83","131.83","131.83","0.51%"
"12/09/2010","131.16","131.16","131.16","131.16","2.87%"
"12/08/2010","127.50","127.50","127.50","127.50","-0.78%"
"12/07/2010","128.50","128.50","128.50","128.50","-2.77%"
"12/06/2010","132.16","132.16","132.16","132.16","-1.00%"
"12/03/2010","133.50","133.50","133.50","133.50","-5.20%"
"12/02/2010","140.83","140.83","140.83","140.83","-3.21%"
"12/01/2010","145.50","145.50","145.50","145.50","-6.13%"
"11/30/2010","155.00","155.00","155.00","155.00","3.85%"
"11/29/2010","149.25","149.25","149.25","149.25","4.55%"
"11/26/2010","142.75","142.75","142.75","142.75","2.88%"
"11/25/2010","138.75","138.75","138.75","138.75","0.18%"
"11/24/2010","138.50","138.50","138.50","138.50","-1.42%"
"11/23/2010","140.50","140.50","140.50","140.50","5.51%"
"11/22/2010","133.16","133.16","133.16","133.16","0.88%"
"11/19/2010","132.00","132.00","132.00","132.00","1.93%"
"11/18/2010","129.50","129.50","129.50","129.50","-4.66%"
"11/17/2010","135.83","135.83","135.83","135.83","-2.86%"
"11/16/2010","139.83","139.83","139.83","139.83","6.33%"
"11/15/2010","131.50","131.50","131.50","131.50","-0.75%"
"11/12/2010","132.50","132.50","132.50","132.50","-1.73%"
"11/11/2010","134.83","134.83","134.83","134.83","2.41%"
"11/10/2010","131.66","131.66","131.66","131.66","4.22%"
"11/09/2010","126.33","126.33","126.33","126.33","0.26%"
"11/08/2010","126.00","126.00","126.00","126.00","4.71%"
"11/05/2010","120.33","120.33","120.33","120.33","-1.09%"
"11/04/2010","121.66","121.66","121.66","121.66","-6.05%"
