"Date","Price","Open","High","Low","Change %"
"09/03/2012","104.66","104.66","104.66","104.66","0.05%"
"08/31/2012","104.61","104.61","104.61","104.61","0.02%"
"08/30/2012","104.59","104.59","104.59","104.59","0.02%"
"08/29/2012","104.57","104.57","104.57","104.57","0.02%"
"08/28/2012","104.55","104.55","104.55","104.55","0.02%"
"08/27/2012","104.53","104.53","104.53","104.53","0.05%"
"08/24/2012","104.48","104.48","104.48","104.48","0.02%"
"08/23/2012","104.46","104.46","104.46","104.46","0.04%"
"08/22/2012","104.42","104.42","104.42","104.42","0.00%"
"08/21/2012","104.42","104.42","104.42","104.42","0.02%"
"08/20/2012","104.40","104.40","104.40","104.40","0.04%"
"08/17/2012","104.35","104.35","104.35","104.35","0.02%"
"08/16/2012","104.33","104.33","104.33","104.33","0.02%"
"08/15/2012","104.31","104.31","104.31","104.31","0.02%"
"08/14/2012","104.29","104.29","104.29","104.29","0.02%"
"08/13/2012","104.27","104.27","104.27","104.27","0.05%"
"08/10/2012","104.22","104.22","104.22","104.22","0.02%"
"08/09/2012","104.20","104.20","104.20","104.20","0.02%"
"08/08/2012","104.18","104.18","104.18","104.18","0.02%"
"08/07/2012","104.16","104.16","104.16","104.16","0.02%"
"08/06/2012","104.14","104.14","104.14","104.14","0.05%"
"08/03/2012","104.09","104.09","104.09","104.09","0.02%"
"08/02/2012","104.07","104.07","104.07","104.07","0.02%"
"08/01/2012","104.05","104.05","104.05","104.05","0.02%"
"07/31/2012","104.03","104.03","104.03","104.03","0.02%"
"07/30/2012","104.01","104.01","104.01","104.01","-4.53%"
"07/27/2012","108.95","108.95","108.95","108.95","-2.19%"
"07/26/2012","111.39","111.39","111.39","111.39","-1.29%"
"07/25/2012","112.84","112.84","112.84","112.84","0.02%"
"07/24/2012","112.82","112.82","112.82","112.82","0.02%"
"07/23/2012","112.80","112.80","112.80","112.80","1.38%"
"07/20/2012","111.27","111.27","111.27","111.27","-2.14%"
"07/19/2012","113.70","113.70","113.70","113.70","-4.20%"
"07/18/2012","118.68","118.68","118.68","118.68","0.02%"
"07/17/2012","118.66","118.66","118.66","118.66","0.01%"
"07/16/2012","118.65","118.65","118.65","118.65","-1.97%"
"07/13/2012","121.04","121.04","121.04","121.04","0.02%"
"07/12/2012","121.02","121.02","121.02","121.02","-1.97%"
"07/11/2012","123.45","123.45","123.45","123.45","0.02%"
"07/10/2012","123.43","123.43","123.43","123.43","0.02%"
"07/09/2012","123.41","123.41","123.41","123.41","2.12%"
"07/06/2012","120.85","120.85","120.85","120.85","-2.01%"
"07/05/2012","123.33","123.33","123.33","123.33","-1.16%"
"07/04/2012","124.78","124.78","124.78","124.78","0.02%"
"07/03/2012","124.76","124.76","124.76","124.76","0.02%"
"07/02/2012","124.74","124.74","124.74","124.74","0.05%"
"06/29/2012","124.68","124.68","124.68","124.68","-0.76%"
"06/28/2012","125.64","125.64","125.64","125.64","0.02%"
"06/27/2012","125.62","125.62","125.62","125.62","0.02%"
"06/26/2012","125.59","125.59","125.59","125.59","2.03%"
"06/25/2012","123.09","123.09","123.09","123.09","0.05%"
"06/22/2012","123.02","123.02","123.02","123.02","0.02%"
"06/21/2012","123.00","123.00","123.00","123.00","0.02%"
"06/20/2012","122.98","122.98","122.98","122.98","-1.37%"
"06/19/2012","124.69","124.69","124.69","124.69","0.02%"
"06/18/2012","124.67","124.67","124.67","124.67","0.06%"
"06/15/2012","124.60","124.60","124.60","124.60","0.02%"
"06/14/2012","124.58","124.58","124.58","124.58","0.02%"
"06/13/2012","124.56","124.56","124.56","124.56","0.02%"
"06/12/2012","124.54","124.54","124.54","124.54","0.02%"
"06/11/2012","124.51","124.51","124.51","124.51","0.05%"
"06/08/2012","124.45","124.45","124.45","124.45","0.02%"
"06/07/2012","124.42","124.42","124.42","124.42","0.04%"
"06/06/2012","124.37","124.37","124.37","124.37","3.64%"
"06/05/2012","120.00","120.00","120.00","120.00","0.00%"
"06/04/2012","120.00","120.00","120.00","120.00","0.00%"
"06/01/2012","120.00","120.00","120.00","120.00","0.00%"
"05/31/2012","120.00","120.00","120.00","120.00","0.00%"
"05/30/2012","120.00","120.00","120.00","120.00","0.00%"
"05/29/2012","120.00","120.00","120.00","120.00","0.00%"
"05/28/2012","120.00","120.00","120.00","120.00","0.00%"
"05/25/2012","120.00","120.00","120.00","120.00","-1.74%"
"05/24/2012","122.13","122.13","122.13","122.13","1.77%"
"05/23/2012","120.00","120.00","120.00","120.00","0.00%"
"05/22/2012","120.00","120.00","120.00","120.00","-1.69%"
"05/21/2012","122.06","122.06","122.06","122.06","1.72%"
"05/18/2012","120.00","120.00","120.00","120.00","0.00%"
"05/17/2012","120.00","120.00","120.00","120.00","0.00%"
"05/16/2012","120.00","120.00","120.00","120.00","0.00%"
"05/15/2012","120.00","120.00","120.00","120.00","0.00%"
"05/14/2012","120.00","120.00","120.00","120.00","1.77%"
"05/11/2012","117.91","117.91","117.91","117.91","-1.74%"
"05/10/2012","120.00","120.00","120.00","120.00","0.00%"
"05/09/2012","120.00","120.00","120.00","120.00","1.83%"
"05/08/2012","117.84","117.84","117.84","117.84","0.00%"
"05/07/2012","117.84","117.84","117.84","117.84","0.05%"
"05/04/2012","117.78","117.78","117.78","117.78","0.03%"
"05/03/2012","117.75","117.75","117.75","117.75","0.02%"
"05/02/2012","117.73","117.73","117.73","117.73","0.03%"
"05/01/2012","117.70","117.70","117.70","117.70","-0.81%"
"04/30/2012","118.66","118.66","118.66","118.66","0.06%"
"04/27/2012","118.59","118.59","118.59","118.59","0.02%"
"04/26/2012","118.57","118.57","118.57","118.57","0.03%"
"04/25/2012","118.54","118.54","118.54","118.54","0.02%"
"04/24/2012","118.52","118.52","118.52","118.52","-0.80%"
"04/23/2012","119.48","119.48","119.48","119.48","1.31%"
"04/20/2012","117.94","117.94","117.94","117.94","0.02%"
