"Date","Price","Open","High","Low","Change %"
"03/26/2020","38.53","42.20","42.20","38.53","-7.65%"
"03/25/2020","41.72","42.20","42.20","41.72","-6.12%"
"03/24/2020","44.44","44.67","44.67","44.44","-3.64%"
"03/23/2020","46.12","51.39","51.39","46.12","-0.97%"
"03/20/2020","46.57","51.39","51.39","46.57","2.64%"
"03/19/2020","45.37","52.01","52.01","45.37","-14.83%"
"03/18/2020","53.27","49.58","53.27","49.58","9.41%"
"03/17/2020","48.69","44.72","48.69","44.72","6.66%"
"03/16/2020","45.65","34.83","45.65","34.83","27.34%"
"03/13/2020","35.85","34.85","35.85","34.85","1.41%"
"03/12/2020","35.35","29.92","35.35","29.92","12.54%"
"03/11/2020","31.41","29.93","31.41","29.93","-0.03%"
"03/10/2020","31.42","31.42","31.42","31.42","39.46%"
"03/09/2020","22.53","22.53","22.53","22.53","0.04%"
"03/06/2020","22.52","22.53","22.53","22.52","22.99%"
"03/05/2020","18.31","17.56","18.31","17.56","2.87%"
"03/04/2020","17.80","17.57","17.80","17.57","-0.17%"
"03/03/2020","17.83","17.56","17.83","17.56","0.17%"
"03/02/2020","17.80","17.57","17.80","17.57","-0.11%"
"02/28/2020","17.82","17.56","17.82","17.56","4.52%"
"02/27/2020","17.05","17.56","17.56","17.05","1.49%"
"02/26/2020","16.80","17.55","17.55","16.80","1.45%"
"02/25/2020","16.56","17.54","17.54","16.56","-1.49%"
"02/24/2020","16.81","17.56","17.56","16.81","0.00%"
"02/21/2020","16.81","17.55","17.55","16.81","0.00%"
"02/20/2020","16.81","17.55","17.55","16.81","0.06%"
"02/19/2020","16.80","17.55","17.55","16.80","-0.06%"
"02/18/2020","16.81","17.56","17.56","16.81","-1.41%"
"02/17/2020","17.05","17.55","17.55","17.05","0.00%"
"02/14/2020","17.05","17.55","17.55","17.05","-1.45%"
"02/13/2020","17.30","17.55","17.55","17.30","0.06%"
"02/12/2020","17.29","17.54","17.54","17.29","-1.43%"
"02/11/2020","17.54","17.55","17.55","17.54","-1.46%"
"02/10/2020","17.80","17.55","17.80","17.55","0.00%"
"02/07/2020","17.80","17.80","17.80","17.80","0.00%"
"02/06/2020","17.80","17.55","17.80","17.55","0.06%"
"02/05/2020","17.79","17.55","17.79","17.55","-1.39%"
"02/04/2020","18.04","17.55","18.04","17.55","0.00%"
"02/03/2020","18.04","17.55","18.04","17.55","-0.11%"
"01/31/2020","18.06","17.56","18.06","17.56","0.06%"
"01/30/2020","18.05","17.56","18.05","17.56","0.00%"
"01/29/2020","18.05","17.55","18.05","17.55","0.00%"
"01/28/2020","18.05","17.56","18.05","17.56","-1.42%"
"01/27/2020","18.31","17.57","18.31","17.57","0.05%"
"01/24/2020","18.30","17.56","18.30","17.56","0.00%"
"01/23/2020","18.30","17.56","18.30","17.56","0.00%"
"01/22/2020","18.30","17.55","18.30","17.55","0.00%"
"01/21/2020","18.30","17.56","18.30","17.56","0.00%"
"01/20/2020","18.30","17.56","18.30","17.56","0.00%"
"01/17/2020","18.30","17.56","18.30","17.56","0.00%"
"01/16/2020","18.30","17.56","18.30","17.56","0.00%"
"01/15/2020","18.30","17.56","18.30","17.56","0.00%"
"01/14/2020","18.30","17.56","18.30","17.56","0.00%"
"01/13/2020","18.30","17.56","18.30","17.56","0.00%"
"01/10/2020","18.30","17.56","18.30","17.56","0.00%"
"01/09/2020","18.30","17.56","18.30","17.56","-0.33%"
"01/08/2020","18.36","17.57","18.36","17.57","-0.05%"
"01/07/2020","18.37","17.56","18.37","17.56","-0.33%"
"01/06/2020","18.43","17.56","18.43","17.56","0.00%"
"01/03/2020","18.43","17.56","18.43","17.56","0.00%"
"01/02/2020","18.43","17.56","18.43","17.56","0.00%"
"01/01/2020","18.43","17.56","18.43","17.56","0.05%"
"12/31/2019","18.42","17.56","18.42","17.56","-0.05%"
"12/30/2019","18.43","17.56","18.43","17.56","0.66%"
"12/27/2019","18.31","17.56","18.31","17.56","0.05%"
"12/26/2019","18.30","17.56","18.30","17.56","0.00%"
"12/25/2019","18.30","17.56","18.30","17.56","-0.05%"
